company,year,quarter,metric,sub-metric,value
TSMC,2018,3,capex,,"-69,948.6"
TSMC,2018,4,capex,,"-114,104.9"
TSMC,2019,1,capex,,"-75,942.1"
TSMC,2019,2,capex,,"-116,352.7"
TSMC,2019,3,capex,,"-98,117.8"
TSMC,2019,4,capex,,"-170,009.5"
TSMC,2020,1,capex,,"-192,559.6"
TSMC,2020,2,capex,,"-126,698.5"
TSMC,2020,3,capex,,"-99,305.6"
TSMC,2020,4,capex,,"-88,675.0"
TSMC,2021,1,capex,,"-248,028.7"
TSMC,2021,2,capex,,"-166,971.1"
TSMC,2021,3,capex,,"-188,639.9"
TSMC,2021,4,capex,,"-235,556.0"
